x,y,topo,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9,res_10,res_11,res_12,dep_top_1,dep_top_2,dep_top_3,dep_top_4,dep_top_5,dep_top_6,dep_top_7,dep_top_8,dep_top_9,dep_top_10,dep_top_11,dep_top_12,dep_bot_1,dep_bot_2,dep_bot_3,dep_bot_4,dep_bot_5,dep_bot_6,dep_bot_7,dep_bot_8,dep_bot_9,dep_bot_10,dep_bot_11,dep_bot_12
109174.3,453093.9,-2.01,114.5,123.1,124,125.6,119.7,106,89.04,72.38,57.57,46.56,39.63,40.09,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109174.8,453093,-1.76,95.25,116.9,123.5,126.7,126.5,121.6,107.9,88.92,70.32,55.25,43.92,36.9,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109175.2,453092.1,-1.71,87.13,108.4,125.1,129.4,127.7,121,107.5,89.15,70.59,55.03,43.3,34.7,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109175.7,453091.2,-1.69,84.5,104.2,123.6,130.3,127.9,119.3,105,86.95,68.9,53.55,41.91,34.1,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109176.2,453090.4,-1.76,92.56,115,127.9,129.5,123.3,111.6,95.88,78.4,61.91,48.15,37.85,32.34,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109176.8,453089.5,-1.74,90.4,105.3,120.8,125.7,121.6,110.9,95.7,78.4,61.71,47.5,36.56,29.66,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109177.4,453088.8,-1.68,85.66,99.61,112.5,118.6,116.3,106.8,92.38,75.69,59.45,45.44,34.4,26.76,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109178.3,453088.3,-1.66,82,93.68,103.9,110.7,110.5,102.7,89.26,73.19,57.33,43.5,32.37,23.45,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109179.3,453088.1,-1.67,84.94,93.71,99.35,105.3,105.5,98.11,85.01,69.43,54.13,40.79,29.98,21.21,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109180.3,453088.1,-1.74,95.35,91.36,97.17,102.8,101.2,92.14,78.45,63.26,48.9,36.6,26.69,18.9,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109181.2,453088.3,-1.83,82.32,87.18,96.18,99.31,94.35,83.39,69.54,55.35,42.47,31.68,23.1,17.62,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109182.2,453088.7,-1.86,69.34,80.94,92.43,95.71,90.44,79.38,65.77,52.06,39.74,29.52,21.63,16.15,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109183.1,453089.1,-1.86,60.9,76.81,90.08,93.95,88.75,77.65,64.06,50.47,38.33,28.33,20.69,15.03,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109184,453089.5,-1.87,61.93,77.81,91.08,94.85,89.37,77.89,63.97,50.18,37.91,27.85,20.27,14.82,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109184.8,453090.1,-1.86,65.4,80.39,93.6,97.44,91.77,79.79,65.31,51.05,38.4,28.01,20.26,15.37,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109185.5,453090.8,-1.84,68.78,82.31,95.76,100.4,95.03,82.67,67.55,52.7,39.49,28.54,20.28,15.69,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109186.1,453091.6,-1.81,73.56,84.48,97.98,103.9,99.5,86.87,70.88,55.27,41.33,29.65,20.22,15.82,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109186.5,453092.5,-1.62,76.51,79.37,83.6,99.57,107.8,102.7,88.17,70.72,53.41,38.48,26.34,15.89,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109186.8,453093.5,-1.8,82.45,98.61,111.9,114.8,107.2,93.64,76.89,60.01,44.92,32.39,21.56,17.78,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109186.8,453094.4,-1.8,82.78,100.8,115.1,118,110,95.71,78.52,61.38,46.12,33.47,23.39,18.48,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109186.6,453095.4,-1.81,81.4,102.2,117,119.4,111,96.25,78.94,61.86,46.71,34.22,24.6,19.01,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109186.2,453096.4,-1.81,82.8,102.3,117.1,119.8,111.7,97.11,79.89,62.88,47.78,35.34,25.77,19.04,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109185.8,453097.2,-1.81,85.84,103.5,117.9,120.7,112.9,98.45,81.3,64.33,49.24,36.81,27.2,19.99,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109185.3,453098.1,-1.82,88.9,105.8,119.7,121.9,113.9,99.41,82.38,65.57,50.62,38.3,28.77,22.11,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109184.7,453098.9,-1.85,89.61,107.1,119.2,119.7,111.4,97.16,80.78,64.71,50.42,38.63,29.49,22.32,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109184,453099.6,-1.89,89.66,110.6,116.7,116.5,108,94.04,78.61,63.48,50,38.87,30.2,23.26,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109183.2,453100.2,-2.03,110.4,117,116.3,109.3,98.18,84.77,70.85,57.73,46.29,36.96,29.83,32.35,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109182.4,453100.8,-2.12,117.3,119.3,115.9,107.9,96.7,83.75,70.55,58.2,47.44,38.77,33.96,46.57,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109181.6,453101.4,-2.25,107.6,106.6,104.7,99.39,90.79,79.94,68.27,57,47.02,39.09,35.24,45.53,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109180.8,453102,-2.24,86.8,85.66,86.61,85.1,79.93,71.84,62.25,52.53,43.69,36.59,32.67,36.22,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109179.9,453102.5,-2.18,66.11,66.62,70.22,71.67,69.23,63.41,55.61,47.28,39.49,32.99,28.43,25.75,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109179.1,453103,-2.23,50,52.65,58.24,61.65,61.01,56.72,50.2,42.89,35.84,29.69,24.48,18.53,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109178.2,453103.5,-2.18,39.33,44.04,51,55.53,55.84,52.38,46.58,39.86,33.25,27.25,21.65,14.76,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109177.4,453104,-2.12,33.57,40.07,47.92,52.89,53.47,50.24,44.67,38.17,31.72,25.76,20.05,13.62,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109176.6,453104.7,-2.19,33.17,40.62,48.56,53.18,53.32,49.75,43.98,37.39,30.91,24.92,19.3,13.52,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109176,453105.5,-2.22,36.89,44.59,52.05,55.74,54.91,50.58,44.3,37.39,30.72,24.66,19.2,14.45,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109175.4,453106.3,-2.25,40.18,48.41,55.6,58.43,56.66,51.57,44.75,37.5,30.65,24.56,19.3,15.22,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109174.8,453107.1,-2.26,43.59,52.42,59.27,61.2,58.46,52.59,45.22,37.64,30.61,24.51,19.43,15.59,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109174.3,453107.9,-2.23,47.54,56.26,62.79,64.06,60.57,54.03,46.13,38.15,30.88,24.71,19.69,15.78,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109173.7,453108.7,-2.22,52.49,61.32,66.93,66.99,62.44,55.11,46.67,38.34,30.9,24.73,19.82,15.68,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109173.2,453109.6,-2.26,57.94,66.05,70.8,70,64.68,56.71,47.74,39.01,31.3,25.05,20.22,15.88,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109172.6,453110.4,-2.25,65.29,72.45,75.56,73.34,66.99,58.28,48.77,39.64,31.68,25.37,20.81,16.84,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109172.2,453111.3,-2.25,76.64,80.83,81.64,77.72,70.21,60.68,50.52,40.86,32.5,26.05,21.88,19.61,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109171.6,453112.2,-2.15,91.33,85.89,87.73,85.27,78.38,68.54,57.35,46.23,36.27,28.3,23.15,22.13,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109171.1,453113,-2.04,86.87,91.94,89.94,89.6,85.52,77.18,65.89,53.48,41.58,31.38,23.93,20.99,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109170.7,453113.9,-1.97,80.67,88.93,92.14,91.06,88.37,81.72,71.15,58.31,45.22,33.45,24.14,19.08,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109170.2,453114.8,-1.9,72.3,83.04,90.08,91.59,89.89,85.51,76.55,63.82,49.73,36.36,25.08,16.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109169.8,453115.7,-1.85,65.44,77.17,86.49,90.38,90.09,88.03,81.2,69.02,54.27,39.51,26.56,15.95,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109169.2,453116.5,-1.82,63.23,73.58,83.22,88.48,89.1,89.71,85.41,73.99,58.75,42.7,28.36,15.81,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109168.7,453117.4,-1.88,68.09,80.33,82.96,90.4,86.83,94.11,87.38,75.12,58.84,42.03,27.47,16.29,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109168.2,453118.3,-2.11,113.8,99.46,74.65,101,99.11,92.02,80.21,65.38,48.98,33.87,22.74,20.01,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109167.7,453119.1,-2.33,140.2,105.8,105.2,102.7,95.04,83.84,69.37,53.5,39.3,28.69,24.19,22.99,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109167.2,453120,-2.54,108.3,108.8,104.4,97.52,87.29,73.32,57.78,44.77,34.67,29.11,26.45,25.46,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109166.8,453120.9,-2.72,106,102.3,98.07,89.35,76.52,62.09,49.92,40.26,34.12,30.56,28.13,24.61,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109166.3,453121.8,-2.92,101.9,96.1,90.16,75.77,62.53,51.89,44.08,38.55,34.86,31.77,27.72,22.85,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109165.9,453122.7,-3.11,98.31,85.7,72.3,61.34,52.52,46.66,42.33,38.96,35.86,31.45,26.01,18.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109165.4,453123.6,-3.36,72.88,63.55,55.81,51.14,47.81,44.68,42.14,39.06,34.58,28.73,21.65,14.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109165,453124.5,-3.57,57.23,53.44,52.38,49.47,47.59,45.78,42.89,38.49,32.37,25.14,18.04,11.47,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109164.5,453125.3,-3.74,56.76,53.85,52.52,51.71,50.59,48.15,43.84,37.52,30.04,22.44,15.46,10.75,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109164.1,453126.2,-3.88,55.19,54.75,55.73,55.66,54.22,50.36,44.03,36.35,28.24,20.57,14.48,10.16,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109163.6,453127.1,-3.97,55.03,58.42,60.27,60.89,59.28,53.52,45.89,37.27,28.54,20.77,14.69,9.52,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109163.1,453128,-4.04,60.7,65.76,66.36,69.97,65.29,57.79,48.94,39.29,29.87,21.78,15.4,10.39,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109162.6,453128.8,-4.12,70.1,68.56,80.58,77.61,70.39,61.7,51.8,41.1,31.15,22.85,16.53,13.12,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109162.1,453129.7,-4.24,103.2,89.59,88.2,81.73,73.6,64.61,53.31,42,31.86,23.69,18.13,16.1,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109161.6,453130.6,-4.37,96.41,96.68,90.4,83.5,76.58,65.4,53.44,41.98,32.07,24.57,20.06,19.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109161.1,453131.4,-4.47,98.9,93.48,87.48,86.63,76.92,65.49,53.51,42.08,32.5,25.57,21.76,19.64,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109160.6,453132.3,-4.55,94.6,81.7,93.65,86.66,77.14,66.17,54.17,42.75,33.37,26.75,22.62,19.2,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109160.2,453133.2,-4.66,115.5,96.93,91.71,84.66,76.18,65.28,53.28,42.24,33.48,27.26,22.94,20.33,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109159.9,453134.2,-4.76,98.55,95.25,89.72,84.49,76.14,64.76,52.68,42.01,33.66,27.61,23.5,21.88,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109159.6,453135.1,-4.86,94.08,88.78,87.35,83.19,74.29,62.61,50.88,40.83,33.02,27.34,23.66,21.63,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109159.4,453136.1,-4.95,84.95,86.48,87.2,82.3,72.41,60.55,49.22,39.72,32.37,27.03,23.45,21.48,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109159.4,453137.1,-4.98,80.24,84.54,87.45,83.18,73.34,61.37,49.92,40.28,32.78,27.28,23.42,20.9,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109159.5,453138.1,-5.02,75.54,83.57,87.01,82.55,72.61,60.74,49.46,39.98,32.58,27.06,23.02,20.33,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109159.8,453139.1,-5.03,72.13,80.81,85.44,82.07,72.74,61.05,49.75,40.17,32.63,26.93,22.59,18.83,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109160,453140,-5.05,73.19,82.21,86.55,82.83,73.16,61.25,49.81,40.13,32.51,26.71,22.16,17.78,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109160.5,453140.9,-5.08,77.75,85.98,88.95,83.9,73.35,61.05,49.51,39.84,32.26,26.46,21.88,17.53,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109161,453141.8,-5.07,77.97,84.92,89.52,85.86,75.7,63.17,51.2,41.1,33.16,27.11,22.44,18.48,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109161.6,453142.6,-5.1,75.33,83.69,88.83,84.63,74.21,61.82,50.17,40.41,32.74,26.9,22.51,19.51,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109162.3,453143.3,-5.13,70.55,82.42,87.24,82.32,71.79,59.77,48.64,39.35,32.06,26.56,22.54,20.31,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109163.1,453143.9,-5.14,68.13,80.17,84.76,79.9,69.7,58.12,47.41,38.47,31.47,26.22,22.47,20.08,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109164,453144.3,-5.15,70.37,80.73,83.55,77.89,67.66,56.39,46.07,37.49,30.79,25.81,22.29,19.94,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109165,453144.6,-5.14,71.84,79.82,81.35,75.48,65.56,54.75,44.86,36.62,30.19,25.44,22.13,20,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109165.9,453144.7,-5.13,69.66,76.57,78.16,72.95,63.73,53.47,43.94,35.95,29.68,25.07,21.91,19.83,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109166.9,453144.5,-5.11,67.46,73.4,74.65,69.9,61.41,51.8,42.76,35.09,29.04,24.58,21.59,19.97,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109167.8,453144.2,-5.09,64.78,69.38,69.97,65.62,58,49.25,40.9,33.71,27.97,23.73,20.94,19.39,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109168.6,453143.6,-5.05,60.33,64.8,65.5,61.98,55.36,47.44,39.64,32.77,27.17,22.98,20.25,18.96,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109169.4,453142.9,-4.99,53.93,59.05,60.51,58.22,52.87,45.89,38.67,32.07,26.52,22.24,19.41,18.08,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109170,453142.1,-4.93,47.46,52.71,54.79,53.59,49.53,43.67,37.23,31.1,25.72,21.38,18.38,17.09,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109170.5,453141.2,-4.82,40.17,44.87,48.27,49.17,47.13,42.73,37.09,31.28,25.92,21.26,17.64,15.71,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109171,453140.4,-4.72,36.16,38.92,42.34,44.31,43.81,40.83,36.18,30.94,25.87,21.24,17.11,14.32,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
109171.5,453139.5,-4.6,38.09,36.88,38.44,40.43,41.04,39.41,35.79,31.11,26.31,21.86,17.57,13.46,0,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,0.1,0.21,0.34,0.47,0.63,0.8,0.99,1.2,1.44,1.71,2,3
